audio_file,text,language,speaker,source_file
000643.wav,The culprit was then compelled to carry the chair about with him.,en,LJSpeech_single_speaker,LJ003-0120.wav
012111.wav,From August 1962,en,LJSpeech_single_speaker,LJ047-0056.wav
003768.wav,"The cries of his victim, a Mr. Delarue,",en,LJSpeech_single_speaker,LJ014-0003.wav
004273.wav,The inquiry soon revealed the colossal character of the frauds.,en,LJSpeech_single_speaker,LJ015-0172.wav
006124.wav,which Americans have demanded since the white man first came to these shores.,en,LJSpeech_single_speaker,LJ021-0083.wav
006498.wav,"the need to meet the unanswered challenge of one-third of a Nation ill-nourished, ill-clad, ill-housed.",en,LJSpeech_single_speaker,LJ023-0044.wav
000787.wav,"Among the daily visitors were members of the criminal classes still at large,",en,LJSpeech_single_speaker,LJ003-0264.wav
002858.wav,"his nose was marked with a scar or black patch, and he was altogether of a dirty appearance.",en,LJSpeech_single_speaker,LJ010-0267.wav
006113.wav,"Also, billions of dollars of invested capital have today a greater security of present and future earning power than before.",en,LJSpeech_single_speaker,LJ021-0072.wav
003203.wav,On the arrival of the police the house was empty.,en,LJSpeech_single_speaker,LJ012-0002.wav
008249.wav,"In the final instant of the assassination, the Presidential motorcade began a race to Parkland Memorial Hospital,",en,LJSpeech_single_speaker,LJ031-0004.wav
007434.wav,"Should we compare these ancient descriptions of the walls, we should find them hopelessly conflicting.",en,LJSpeech_single_speaker,LJ028-0176.wav
004188.wav,"entertained literary, artistic, and dramatic celebrities; had a smart ""turn out,"" attended all the race-meetings, and dressed in the latest fashion.",en,LJSpeech_single_speaker,LJ015-0087.wav
011567.wav,"On October 23rd, I had attended a ultra-right meeting headed by General Edwin A. Walker, who lives in Dallas.",en,LJSpeech_single_speaker,LJ045-0016.wav
010867.wav,"I think he would then throw himself entirely on the other thing he also wanted, which was the image in history.",en,LJSpeech_single_speaker,LJ041-0193.wav
004825.wav,"but the story was never substantiated, and we may hope that it rested only on the idle gossip of the day.",en,LJSpeech_single_speaker,LJ016-0415.wav
006068.wav,which obtained through the attrition of individuals before the new conditions arose.,en,LJSpeech_single_speaker,LJ021-0027.wav
002906.wav,"and sold out to the amount here stated, and without the knowledge of my partners.",en,LJSpeech_single_speaker,LJ010-0315.wav
004627.wav,"The origin of this expression dates, it is said, from the time when the Scottish mark,",en,LJSpeech_single_speaker,LJ016-0213.wav
006679.wav,it seeks to restore the Court to its rightful and historic place in our constitutional government,en,LJSpeech_single_speaker,LJ024-0084.wav
000997.wav,"In one hundred jails,",en,LJSpeech_single_speaker,LJ004-0127.wav
013021.wav,The Commission strongly encourages these efforts to improve protection along a motorcade route.,en,LJSpeech_single_speaker,LJ050-0199.wav
009749.wav,"Patterson, when asked later to confirm his identification by affidavit said he did not recall having been shown the photograph.",en,LJSpeech_single_speaker,LJ037-0136.wav
006251.wav,to greater security for the average man than he has ever known before in the history of America.,en,LJSpeech_single_speaker,LJ021-0210.wav
007761.wav,"and decorated here and there with large reliefs representing bulls and lions and dragons,",en,LJSpeech_single_speaker,LJ028-0503.wav
005524.wav,"The flower had berries also of bread fixed on stems made from the fiber drawn from the stuffing of his mattress,",en,LJSpeech_single_speaker,LJ018-0387.wav
006276.wav,but that it is being done in spite of the few who seek to confuse them and to profit by their confusion.,en,LJSpeech_single_speaker,LJ022-0025.wav
006835.wav,Cellulose is widespread as a constituent of the skeletons of the lower animals,en,LJSpeech_single_speaker,LJ025-0097.wav
000157.wav,"of this it may be said that though there is some good paper made now,",en,LJSpeech_single_speaker,LJ001-0157.wav
008630.wav,Oswald's palmprint on the underside of the barrel demonstrates that he handled the rifle when it was disassembled.,en,LJSpeech_single_speaker,LJ032-0152.wav
003086.wav,"But another bank had since failed, and nothing could save Mr. Turner but the transfer of some property to Miss Turner, and its settlement on her,",en,LJSpeech_single_speaker,LJ011-0178.wav
009130.wav,"Brennan saw a man in the window who closely resembled Lee Harvey Oswald, and that Brennan believes the man he saw was in fact",en,LJSpeech_single_speaker,LJ034-0164.wav
001553.wav,"the victim of this cruel ill-usage having ""more fear of the power of the wardsman to injure him, than confidence in the governor's power to protect him.""",en,LJSpeech_single_speaker,LJ006-0135.wav
008456.wav,"weighed 170 pounds, had blue eyes and reddish-brown hair.",en,LJSpeech_single_speaker,LJ031-0211.wav
011622.wav,Mrs. Ford said that Marina Oswald admitted that she provoked Oswald on occasion.,en,LJSpeech_single_speaker,LJ045-0071.wav
010065.wav,"In translation, the note read as follows: 1.",en,LJSpeech_single_speaker,LJ038-0183.wav
003796.wav,"The prisoner made an elaborate defense, in which he sought to vilify the character of deceased",en,LJSpeech_single_speaker,LJ014-0031.wav
000496.wav,"These were lumped together into a general fund,",en,LJSpeech_single_speaker,LJ002-0311.wav
007221.wav,"the antlers of an existing deer furnish in their development a kind of ""resume,"" or recapitulation, of the successive phases",en,LJSpeech_single_speaker,LJ027-0142.wav
002322.wav,in the other opposite were the convicts capitally convicted who had been respited.,en,LJSpeech_single_speaker,LJ009-0035.wav
007677.wav,"and digging from the wall an inscribed square brick bearing the name of Nebuchadnezzar, he took it to Rome where it may still be seen.",en,LJSpeech_single_speaker,LJ028-0419.wav
011441.wav,"there are a number of organizations, including possibly Fair Play, which are of a very broad character,",en,LJSpeech_single_speaker,LJ044-0128.wav
000152.wav,"The modern printer, in the teeth of the evidence given by his own eyes, considers the single page as the unit, and prints the page in the middle of his paper",en,LJSpeech_single_speaker,LJ001-0152.wav
008288.wav,evidenced no palpable pulse; and had a few chest sounds which were thought to be heartbeats.,en,LJSpeech_single_speaker,LJ031-0043.wav
009962.wav,Throughout this interrogation he denied that he had anything to do either with the assassination of President Kennedy or the murder of Patrolman Tippit.,en,LJSpeech_single_speaker,LJ038-0080.wav
010655.wav,Carro was the only one of Oswald's three principal observers who recommended that he be placed in a boy's home or similar institution.,en,LJSpeech_single_speaker,LJ040-0221.wav
008962.wav,The preponderance of the evidence supports the conclusion that Lee Harvey Oswald (1),en,LJSpeech_single_speaker,LJ033-0209.wav
001739.wav,that women should be frequently kept from chapel in order that they might attend the ladies' lectures and exhortations.,en,LJSpeech_single_speaker,LJ007-0013.wav
003002.wav,"The second conviction for forgery in 1828 was that of the Quaker Joseph Hunton, a man of previously the highest repute in the city of London.",en,LJSpeech_single_speaker,LJ011-0094.wav
011613.wav,he made no attempt to help her and there are other indications that he did not want her to learn that language.,en,LJSpeech_single_speaker,LJ045-0062.wav
008372.wav,a protective circle of Secret Service agents surrounded Vice President and Mrs. Johnson,en,LJSpeech_single_speaker,LJ031-0127.wav
009193.wav,The first person to see Oswald after the assassination was Patrolman M. L. Baker of the Dallas Police Department.,en,LJSpeech_single_speaker,LJ035-0008.wav
012363.wav,Agent Hosty testified,en,LJSpeech_single_speaker,LJ048-0058.wav
011491.wav,he stated his desire that he should be accepted as a friend of the Cuban Revolution.,en,LJSpeech_single_speaker,LJ044-0178.wav
002884.wav,"I have already remarked that as violence was more and more eliminated from crimes against the person,",en,LJSpeech_single_speaker,LJ010-0293.wav
003721.wav,The attempt was to have been made by opening a vein and allowing himself to bleed to death.,en,LJSpeech_single_speaker,LJ013-0224.wav
013010.wav,each patrolman might be given a prepared booklet of instructions explaining what is expected of him. The Secret Service has expressed concern,en,LJSpeech_single_speaker,LJ050-0188.wav
012418.wav,"that the Secret Service has inadequately defined the responsibilities of its advance agents, who have been given broad discretion",en,LJSpeech_single_speaker,LJ048-0114.wav
006659.wav,"President Hoover, three, including a Chief Justice.",en,LJSpeech_single_speaker,LJ024-0064.wav
005472.wav,"most violent in temper, and addicted to the most frightful language.",en,LJSpeech_single_speaker,LJ018-0335.wav
006849.wav,But has the advance of biology simply tended to break down old distinctions without establishing new ones?,en,LJSpeech_single_speaker,LJ025-0111.wav
008982.wav,The boxes in the window appeared to have been arranged as a convenient gun rest.,en,LJSpeech_single_speaker,LJ034-0015.wav
002277.wav,"Its receipt was immediately followed by the promulgation of its contents to the persons most closely concerned,",en,LJSpeech_single_speaker,LJ008-0309.wav
004824.wav,"Rumour even went so far as to assert that among the spectators were several women, disguised in male habiliments;",en,LJSpeech_single_speaker,LJ016-0414.wav
004705.wav,"with the rakings of cheap singing-halls and billiard-rooms, the fast young men of London.",en,LJSpeech_single_speaker,LJ016-0293.wav
004462.wav,"But the worst part of the business was to jump from this irksome foothold of the iron grating on to the top of the building just mentioned,",en,LJSpeech_single_speaker,LJ016-0047.wav
000344.wav,"detained for 1 shilling 9 pence, with costs of 5 shillings.",en,LJSpeech_single_speaker,LJ002-0159.wav
007226.wav,"For as it is of the essence of this theory that new forms arise from older forms by way of hereditary descent,",en,LJSpeech_single_speaker,LJ027-0147.wav
004137.wav,"The bank was already insolvent,",en,LJSpeech_single_speaker,LJ015-0036.wav
009451.wav,Mrs. Bledsoe recalled that Oswald sat halfway to the rear of the bus which moved slowly and intermittently as traffic became heavy.,en,LJSpeech_single_speaker,LJ036-0056.wav
011411.wav,"He did not think Oswald looked like the, quote, type, end quote, that he would have expected to find associating with a group such as the Fair Play for Cuba Committee.",en,LJSpeech_single_speaker,LJ044-0098.wav
007360.wav,There is scarcely one of the thousands of ruin mounds in Babylonia which does not contain bricks bearing his name.,en,LJSpeech_single_speaker,LJ028-0101.wav
002224.wav,"and with blanched cheek, and sinking, we turned away from the scene.",en,LJSpeech_single_speaker,LJ008-0256.wav
004197.wav,whether representing real or fictitious shares does not appear; but they were certificates connected in some way with Robson's long practiced frauds,en,LJSpeech_single_speaker,LJ015-0096.wav
002585.wav,which sets forth that the petitioner had been at great expense by sending clerks and agents to Liverpool and Shrewsbury to hire an executioner.,en,LJSpeech_single_speaker,LJ009-0298.wav
006731.wav,"Third, because it will provide a series of federal courts willing to enforce the Constitution as written,",en,LJSpeech_single_speaker,LJ024-0136.wav
009645.wav,Benavides never saw Oswald after the arrest.,en,LJSpeech_single_speaker,LJ037-0032.wav
005082.wav,"He was struck down, imploring mercy, but they beat him about the head and face",en,LJSpeech_single_speaker,LJ017-0227.wav
010615.wav,They reflect a considerable amount of impoverishment in the social and emotional areas.,en,LJSpeech_single_speaker,LJ040-0181.wav
007703.wav,"The mound still farther south is called Amran, because upon its summit stands the tomb of a Mohammedan saint of that name.",en,LJSpeech_single_speaker,LJ028-0445.wav
011978.wav,which is maintained on a geographical field office basis.,en,LJSpeech_single_speaker,LJ046-0177.wav
010680.wav,His mother exercised little control over him and thought he could decide for himself whether to go on in school.,en,LJSpeech_single_speaker,LJ041-0006.wav
004735.wav,"to prevent abuse, and satisfy the public that the law had been complied with.",en,LJSpeech_single_speaker,LJ016-0323.wav
009966.wav,The reports prepared by those present at these interviews are set forth in appendix 11.,en,LJSpeech_single_speaker,LJ038-0084.wav
001466.wav,To these were still added an average of about fifty expecting the last penalty of the law; a certain number of transports awaiting removal to the colonies;,en,LJSpeech_single_speaker,LJ006-0048.wav
004594.wav,"But Calcraft regularly succeeded Foxen, who followed Botting, and Dennis, the actor in the 1780 riots.",en,LJSpeech_single_speaker,LJ016-0180.wav
002235.wav,no less than four hundred and fifty-one sentences of death for capital crimes were passed at the Old Bailey;,en,LJSpeech_single_speaker,LJ008-0267.wav
007991.wav,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.,en,LJSpeech_single_speaker,LJ030-0001.wav
003904.wav,"and would have left the dock had not Mr. Cope, the governor of Newgate, restrained her.",en,LJSpeech_single_speaker,LJ014-0139.wav
005841.wav,"while twenty-seven received less than six prisoners, and were in some instances absolutely tenantless.",en,LJSpeech_single_speaker,LJ019-0306.wav
000284.wav,"The prisoners had few comforts, beyond the occasional use of a bath at some distance, situated in the press yard,",en,LJSpeech_single_speaker,LJ002-0098.wav
012140.wav,"The FBI had not asked to be informed of any effort by Oswald to obtain a passport,",en,LJSpeech_single_speaker,LJ047-0085.wav
011804.wav,In the 100 years since 1865,en,LJSpeech_single_speaker,LJ046-0003.wav
011232.wav,"it didn't do his case any good, end quote.",en,LJSpeech_single_speaker,LJ043-0106.wav
006176.wav,which is one of the high purposes of the Recovery Act.,en,LJSpeech_single_speaker,LJ021-0135.wav
011461.wav,"very unhappy, and that he actually wept when he told her that.",en,LJSpeech_single_speaker,LJ044-0148.wav
008420.wav,"O'Donnell tried to persuade Mrs. Kennedy to leave the area, but she refused.",en,LJSpeech_single_speaker,LJ031-0175.wav
004152.wav,the specific charge being the unlawful negotiation of Danish bonds and other shares belonging to the Rev. Dr. Griffiths of Rochester,en,LJSpeech_single_speaker,LJ015-0051.wav
006949.wav,"the organism must be compared in detail with all those which resemble it closely in structure, physiology and life history,",en,LJSpeech_single_speaker,LJ026-0035.wav
005939.wav,"Sponge-making is, therefore, an important if not an essential accomplishment in a cook, be she novice or veteran.",en,LJSpeech_single_speaker,LJ020-0005.wav
012665.wav,those in command should be able to direct the response appropriate to the emergency. The Commission finds that the Secret Service agents in the motorcade,en,LJSpeech_single_speaker,LJ049-0072.wav
007563.wav,"troops for whose loss thou wilt care little, a thousand men.",en,LJSpeech_single_speaker,LJ028-0305.wav
009148.wav,"The person in the window was a white man and, quote, looked to me like he was looking straight at the Triple Underpass, end quote, down Elm Street.",en,LJSpeech_single_speaker,LJ034-0182.wav
002122.wav,"They were accordingly apprehended and brought to trial, the informer, Hanfield by name, being accepted as king's evidence.",en,LJSpeech_single_speaker,LJ008-0153.wav
006432.wav,but that its resources be most fully utilized in the economic life of the country,en,LJSpeech_single_speaker,LJ022-0181.wav
012160.wav,"In Quigley's judgment,",en,LJSpeech_single_speaker,LJ047-0105.wav
005013.wav,"She had a little fortune of her own, some £1700 or £1800,",en,LJSpeech_single_speaker,LJ017-0158.wav
005860.wav,the ministrations of ministers of their own form of belief.,en,LJSpeech_single_speaker,LJ019-0325.wav
010099.wav,"would be consistent with the period when the Oswalds were living on Neely Street since the apartment was rented on March 3, 1963.",en,LJSpeech_single_speaker,LJ038-0219.wav
011295.wav,"His behavior was entirely consistent with his wife's testimony that, quote,",en,LJSpeech_single_speaker,LJ043-0169.wav
003162.wav,"A life and death struggle ensued. Mullay cried ""Murder!""",en,LJSpeech_single_speaker,LJ011-0254.wav
002631.wav,"Men like Mobbs, the miscreant known as ""General Haynau"" on account of his blood-thirstiness, still murdered their wives;",en,LJSpeech_single_speaker,LJ010-0040.wav
010377.wav,"Oswald engaged in such practice. If the assassin missed either the first or third shot,",en,LJSpeech_single_speaker,LJ039-0191.wav
011150.wav,"Even though it appears that they may have left Oswald a few days before, it seems that he resisted the move as best he could.",en,LJSpeech_single_speaker,LJ043-0024.wav
008760.wav,"the circumstances surrounding Oswald's return to Irving, Texas, on Thursday, November 21, 1963,",en,LJSpeech_single_speaker,LJ033-0007.wav
011754.wav,"Even though he had searched -- in the Marine Corps, in his ideal of communism, in the Soviet Union and in his attempt to get to Cuba",en,LJSpeech_single_speaker,LJ045-0203.wav
001204.wav,"Classification was insisted upon, in the manner laid down by the 24 George III. cap. 54,",en,LJSpeech_single_speaker,LJ005-0085.wav
009189.wav,the Commission has reviewed the testimony of witnesses who saw Oswald in the building within minutes after the assassination.,en,LJSpeech_single_speaker,LJ035-0004.wav
000617.wav,"Mr. Bennet mentions also the case of young men of better stamp, clerks in city offices, and youths of good parentage,",en,LJSpeech_single_speaker,LJ003-0094.wav
001927.wav,"each was provided with an iron bedstead, and a small desk at which the condemned man might read or write.",en,LJSpeech_single_speaker,LJ007-0201.wav
003115.wav,"whom I never saw until I was taken from Liverpool, and never want to see again.",en,LJSpeech_single_speaker,LJ011-0207.wav
002642.wav,"The well-known Cato Street conspiracy,",en,LJSpeech_single_speaker,LJ010-0051.wav
011745.wav,Anyone who was familiar with that area of Dallas would have known that the motorcade would probably pass the Texas School Book Depository to get from Main Street,en,LJSpeech_single_speaker,LJ045-0194.wav
002563.wav,"Calcraft, the moment he had adjusted the cap and rope, ran down the steps, drew the bolt, and disappeared.",en,LJSpeech_single_speaker,LJ009-0276.wav
008363.wav,"The wound on the back of the wrist was left partially open for draining, and the wound on the palm side was enlarged, cleansed, and closed.",en,LJSpeech_single_speaker,LJ031-0118.wav
002729.wav,and died in a manner strongly contrasting with that of his fellows.,en,LJSpeech_single_speaker,LJ010-0138.wav
006313.wav,"It proposes, by means of old age pensions,",en,LJSpeech_single_speaker,LJ022-0062.wav
005729.wav,not to exceed a certain sum to be agreed upon.,en,LJSpeech_single_speaker,LJ019-0194.wav
010159.wav,I think is going overboard in the other direction.,en,LJSpeech_single_speaker,LJ038-0279.wav
011828.wav,"However, all information considered by the Commission which pertains to the protective function as it was carried out in Dallas has been published as part of this report.",en,LJSpeech_single_speaker,LJ046-0027.wav
011301.wav,The items which Oswald left at home when he made his attack on Walker suggest a strong concern for his place in history.,en,LJSpeech_single_speaker,LJ043-0175.wav
002127.wav,The pressure soon became so frightful that many would have willingly escaped from the crowd; but their attempts only increased the general confusion.,en,LJSpeech_single_speaker,LJ008-0158.wav
009969.wav,"in an apparent effort to determine, by means of a scientific test, whether Oswald had recently fired a weapon.",en,LJSpeech_single_speaker,LJ038-0087.wav
010793.wav,"stating that he would, quote, employ all means to right this gross mistake or injustice, end quote.",en,LJSpeech_single_speaker,LJ041-0119.wav
007984.wav,On November 21 there appeared on the streets of Dallas the anonymous handbill mentioned above.,en,LJSpeech_single_speaker,LJ029-0207.wav
008356.wav,"The elliptical wound in the Governor's back, located slightly to the left of the Governor's right armpit approximately five-eighths inch (a centimeter and a half)",en,LJSpeech_single_speaker,LJ031-0111.wav
000806.wav,"that when they were not carousing, plotting, or scheming,",en,LJSpeech_single_speaker,LJ003-0284.wav
004695.wav,"to do them mere justice, there was at least till then a half-drunken ribald gaiety among the crowd that made them all akin.""",en,LJSpeech_single_speaker,LJ016-0283.wav
006631.wav,"If by that phrase ""packing the Court"" it is charged that I wish to place on the bench spineless puppets",en,LJSpeech_single_speaker,LJ024-0036.wav
008064.wav,"This vehicle, a 1955 Cadillac eight-passenger convertible especially outfitted for the Secret Service,",en,LJSpeech_single_speaker,LJ030-0074.wav
010135.wav,Firearms identification.,en,LJSpeech_single_speaker,LJ038-0255.wav
003141.wav,that thieves or depredators were idle or entirely unsuccessful.,en,LJSpeech_single_speaker,LJ011-0233.wav
004281.wav,"was densely crowded, and many curious eyes were turned upon the somewhat remarkable man who occupied the dock.",en,LJSpeech_single_speaker,LJ015-0180.wav
005339.wav,But the police nearly paid the penalty of capture with their lives.,en,LJSpeech_single_speaker,LJ018-0202.wav
009888.wav,police sirens sounded along Jefferson Boulevard.,en,LJSpeech_single_speaker,LJ038-0006.wav
000567.wav,The reforms which were to be attempted in that prison,en,LJSpeech_single_speaker,LJ003-0044.wav
006891.wav,"and inquire whether certain differences of a more occult character than those imagined to exist by Cuvier,",en,LJSpeech_single_speaker,LJ025-0153.wav
000548.wav,"In the latter duties he was, however, supervised by three auditors, freely chosen by the prisoners among themselves.",en,LJSpeech_single_speaker,LJ003-0025.wav
000027.wav,"especially as regards the lower-case letters; and type very similar was used during the next fifteen or twenty years not only by Schoeffer,",en,LJSpeech_single_speaker,LJ001-0027.wav
001068.wav,"There was, besides, a mill for grinding corn, somewhat similar to a turn-spit, which prisoners turned by walking in rows.",en,LJSpeech_single_speaker,LJ004-0198.wav
003919.wav,"Now she abused the jury, now called Manning a vagabond,",en,LJSpeech_single_speaker,LJ014-0155.wav
004487.wav,"where he presently committed a burglary at Lymington, was caught, and lodged in Winchester Jail.",en,LJSpeech_single_speaker,LJ016-0072.wav
007772.wav,The great outer wall seems to have disappeared completely beneath the desert surface.,en,LJSpeech_single_speaker,LJ028-0514.wav
005399.wav,"Roupell received the announcement with a cheerful countenance,",en,LJSpeech_single_speaker,LJ018-0262.wav
009058.wav,Howard L. Brennan was an eyewitness to the shooting. As indicated previously the Commission considered his testimony as probative,en,LJSpeech_single_speaker,LJ034-0091.wav
006189.wav,"may be determined and any later adjustments shall be made either by agreement or, in case of disagreement,",en,LJSpeech_single_speaker,LJ021-0148.wav
006962.wav,"movement, irritability (nervous activity) and reproduction.",en,LJSpeech_single_speaker,LJ026-0048.wav
010324.wav,Lee Oswald exhibited an average amount of proficiency with that weapon.,en,LJSpeech_single_speaker,LJ039-0138.wav
001222.wav,"often highly damnatory, which were embodied in its annual reports.",en,LJSpeech_single_speaker,LJ005-0103.wav
011798.wav,His commitment to Marxism and communism appears to have been another important factor in his motivation.,en,LJSpeech_single_speaker,LJ045-0247.wav
002549.wav,"The crowd vociferously yelled their disapproval, and at length",en,LJSpeech_single_speaker,LJ009-0262.wav
012407.wav,"In particular, the Commission believes that the motorcade route selected by Agent Lawson, upon the advice of Agent in Charge Sorrels",en,LJSpeech_single_speaker,LJ048-0102.wav
000438.wav,"were governed by rules which they themselves had framed, and under which subscriptions were levied",en,LJSpeech_single_speaker,LJ002-0253.wav
009569.wav,"This is the approximate time he entered the roominghouse, according to Earlene Roberts, the housekeeper there.",en,LJSpeech_single_speaker,LJ036-0174.wav
011087.wav,"is provided by the following, which was apparently written either on the ship coming back, or after his return from the Soviet Union, quote,",en,LJSpeech_single_speaker,LJ042-0211.wav
007656.wav,The walls of Babylon were destined to serve still another purpose.,en,LJSpeech_single_speaker,LJ028-0398.wav
001862.wav,But there were others remediable under a better system of management.,en,LJSpeech_single_speaker,LJ007-0136.wav
002700.wav,"Thistlewood made a long and rambling defense, the chief features of which were abuse of Lord Sidmouth, and the vilification of the informer Edwards.",en,LJSpeech_single_speaker,LJ010-0109.wav
009146.wav,"The man was dressed in a light-colored, open-neck shirt which could have been either a sports shirt or a T-shirt,",en,LJSpeech_single_speaker,LJ034-0180.wav
012409.wav,"There were far safer routes via freeways directly to the Trade Mart,",en,LJSpeech_single_speaker,LJ048-0104.wav
002482.wav,"of people who had died friendless, would voluntarily surrender them for the advancement of medical science.",en,LJSpeech_single_speaker,LJ009-0195.wav
009690.wav,"Barbara Jeanette Davis and Virginia Davis, were in an apartment of a multiple-unit house on the southeast corner of 10th and Patton",en,LJSpeech_single_speaker,LJ037-0077.wav
011877.wav,He cannot and will not take the precautions of a dictator or a sovereign.,en,LJSpeech_single_speaker,LJ046-0076.wav
002707.wav,"on the one inveigling silly enthusiasts to join in the plot, and denouncing them on the other.",en,LJSpeech_single_speaker,LJ010-0116.wav
011475.wav,"I only know that his basic desire was to get to Cuba by any means, and that all the rest of it was window dressing for that purpose. End quote.",en,LJSpeech_single_speaker,LJ044-0162.wav
000327.wav,These courts were open to many and grave objections.,en,LJSpeech_single_speaker,LJ002-0142.wav
005136.wav,"This was Duranno; but the sight of the heaving mass of uplifted, impassioned faces",en,LJSpeech_single_speaker,LJ017-0283.wav
005326.wav,"The officers rushed out to detain him. ""What have you got here? We must search the cart,"" they cry.",en,LJSpeech_single_speaker,LJ018-0189.wav
002500.wav,"The procession traversed Ratcliffe twice, halting for a quarter of an hour in front of the victims' dwelling,",en,LJSpeech_single_speaker,LJ009-0213.wav
001005.wav,"twenty men slept on eight straw beds, with sixteen rugs amongst them, and a piece of timber for a bolster.",en,LJSpeech_single_speaker,LJ004-0135.wav
012012.wav,"For example, at the time of the assassination, the FBI Handbook, which is in the possession of every Bureau special agent, provided, quote,",en,LJSpeech_single_speaker,LJ046-0211.wav
007319.wav,"In 605,",en,LJSpeech_single_speaker,LJ028-0060.wav
007773.wav,"Such were the walls of Babylon,",en,LJSpeech_single_speaker,LJ028-0515.wav
004012.wav,"This passbook, when not at the bank, was in the exclusive custody of Watts.",en,LJSpeech_single_speaker,LJ014-0248.wav
011712.wav,He was upset over the fact that I would not answer him.,en,LJSpeech_single_speaker,LJ045-0161.wav
000535.wav,"and debtors might practically have as much as they liked, if they could only pay for it.",en,LJSpeech_single_speaker,LJ003-0012.wav
003771.wav,"While the body lay there still warm, battered and bleeding from the cruel blows inflicted upon him by his cowardly assailant, a man came by singing.",en,LJSpeech_single_speaker,LJ014-0006.wav
003961.wav,"the police magistrate, that Marley was the man who had beaten him to death.",en,LJSpeech_single_speaker,LJ014-0197.wav
011058.wav,"and they would never accept a new order complete beyond their understanding, end quote.",en,LJSpeech_single_speaker,LJ042-0182.wav
012604.wav,"As described in chapter 2, the President directed that his car stop on two occasions during the motorcade so that he could greet members of the public.",en,LJSpeech_single_speaker,LJ049-0011.wav
000586.wav,"but when the ward was obliged to accommodate double the ordinary number, as was frequently the case,",en,LJSpeech_single_speaker,LJ003-0063.wav
012019.wav,Advise the Bureau at the same time by teletype of the information so furnished to the Secret Service and the fact that it has been so disseminated.,en,LJSpeech_single_speaker,LJ046-0218.wav
009117.wav,of what he said on November 22.,en,LJSpeech_single_speaker,LJ034-0151.wav
007647.wav,St. Jerome said:,en,LJSpeech_single_speaker,LJ028-0389.wav
005800.wav,"In dietaries, again, the same wide diversity of practice obtained.",en,LJSpeech_single_speaker,LJ019-0265.wav
007999.wav,"Late in the afternoon he flew to Houston where he rode through the city in a motorcade,",en,LJSpeech_single_speaker,LJ030-0009.wav
012479.wav,"Nor is it practical to prevent people from entering such buildings, or to limit access in every building to those employed or having business there.",en,LJSpeech_single_speaker,LJ048-0175.wav
000492.wav,"only out of a satisfaction of all his former debts, end quote. The fees were not always extorted, it is true;",en,LJSpeech_single_speaker,LJ002-0307.wav
012558.wav,"advised, in the course of the Secret Service investigation of these events, that each agent reported for duty on time,",en,LJSpeech_single_speaker,LJ048-0254.wav
010532.wav,Marguerite Oswald worked in miscellaneous jobs after her divorce from Ekdahl.,en,LJSpeech_single_speaker,LJ040-0098.wav
010073.wav,5. The money from work will possibly be coming. The money will be sent to our post office box. Go to the bank and cash the check.,en,LJSpeech_single_speaker,LJ038-0191.wav
008224.wav,"Directing the security detail for the Vice President from the right front seat of the Vice-Presidential car, Special Agent Youngblood recalled, quote,",en,LJSpeech_single_speaker,LJ030-0234.wav
007734.wav,The entire width of this inner defense was about fifty-five feet; its height is uncertain.,en,LJSpeech_single_speaker,LJ028-0476.wav
006465.wav,Today's recovery proves how right that policy was.,en,LJSpeech_single_speaker,LJ023-0011.wav
008137.wav,"that it was 12:30 p.m., the time they were due at the Trade Mart.",en,LJSpeech_single_speaker,LJ030-0147.wav
010285.wav,"In accordance with standard Marine procedures, Oswald received extensive training in marksmanship.",en,LJSpeech_single_speaker,LJ039-0099.wav
003549.wav,The executors to the estate disputed the validity of this document.,en,LJSpeech_single_speaker,LJ013-0052.wav
007370.wav,"At the entrance of the great gates I erected strong bulls of bronze, and terrible serpents standing upright.",en,LJSpeech_single_speaker,LJ028-0111.wav
001917.wav,"has been productive of at least some advantage,",en,LJSpeech_single_speaker,LJ007-0191.wav
003186.wav,"addressed him, insisting that he should forthwith sign a cheque for the £800 of the Canning inheritance still uninvested,",en,LJSpeech_single_speaker,LJ011-0278.wav
006625.wav,The plan has met opposition only so far as the Supreme Court of the United States itself is concerned.,en,LJSpeech_single_speaker,LJ024-0030.wav
001911.wav,"justified the original allegations. It was impossible to deny the indiscriminate association; the gambling, drinking, smoking, quarreling in the jail;",en,LJSpeech_single_speaker,LJ007-0185.wav
004035.wav,"and 1850 to embezzle and apply to his own purposes some £71,000.",en,LJSpeech_single_speaker,LJ014-0272.wav
007321.wav,and drove them from Asia.,en,LJSpeech_single_speaker,LJ028-0062.wav
001134.wav,"Speaking on a debate on prison matters, he declared that",en,LJSpeech_single_speaker,LJ005-0014.wav
008531.wav,"control number VC836, serial number C2766, was shipped parcel post to",en,LJSpeech_single_speaker,LJ032-0053.wav
005081.wav,One half of the mutineers fell upon him unawares with handspikes and capstan-bars.,en,LJSpeech_single_speaker,LJ017-0226.wav
002519.wav,"there were still many shocking incidents at executions, owing to the bungling and unskilful way in which the operation was performed.",en,LJSpeech_single_speaker,LJ009-0232.wav
009418.wav,"On the basis of the date and time on the transfer, McWatters was able to testify that the transfer had been issued by him",en,LJSpeech_single_speaker,LJ036-0023.wav
