audio_file,text,language,speaker,source_file
008495.wav,शैख़ मोहम्मद अब्दोह की एक और विशेषता यह थी कि वह धार्मिक मामलों में बुद्धि के इस्तेमाल पर बल देते थे।,hi,unknown,sample_8558
020537.wav,विजातीय आयनों के बीच होनेवाला आकर्षण बल और सजातीय आयनों के बीच होनेवाला प्रतिकर्षण बल है|,hi,unknown,sample_20692
006038.wav,"उसका कहना था कि सऊदी अरब और संयुक्त अरब अमीरात के समस्त हवाई अड्डो, महत्वपूर्ण क्षेत्रों और सैन्य केन्द्रों को हम खुलकर निशाना बनाएंगे",hi,unknown,sample_6080
006432.wav,इसमें कृष्ण और रामकथा तथा भक्तों की कथाएँ बताई जाती हैं| कुछ ललित हिंदी भाषा में भी हैं|,hi,unknown,sample_6476
013024.wav,कल्पांतरों के अंतर्गत ऐसे कई कल्प व युग बीत चुके हैं जिसमें भगवान शिव की प्रभुसत्ता विशेष रूप से दृश्य होती है।,hi,unknown,sample_13126
018633.wav,"दस बजकर पैंतालिस मिनट तक वो साउथ समिट पहुंच गए, लेकिन तब तक मौसम बहुत ख़राब हो चला था",hi,unknown,sample_18772
002759.wav,एड्स शब्द उपार्जित प्रतिरक्षा न्यूनता संलक्षण के लिए प्रयुक्त होता है|,hi,unknown,sample_2778
018743.wav,"अग्निशामक यंत्र का एक मॉडल बनाइए : बैकिंग सोडे से भरी एक छोटी प्याली की तली पर एक छोटी मोमबत्ती, एक कुछ लम्बी मोमबत्ती रखिए| दोनों मोमबत्तियाँ जला दीजिए|",hi,unknown,sample_18882
001655.wav,क्या आप गोवा में छुट्टी मनाने के लिए हमारे साथ शामिल होना चाहेंगे?,hi,unknown,sample_1665
001293.wav,जो लोग शिक्षा व्यवस्था की असलियत तथा जमीनी स्थिति से वाकिफ हैं उन्हें इन सर्वेक्षणों तथा आंकलनों से कोई आश्चर्य नहीं होता है।,hi,unknown,sample_1302
011716.wav,क्या आप छुट्टियों के दौरान कहीं जा रहे हैं या आप यहीं रहेंगे?,hi,unknown,sample_11804
007856.wav,आयोग के अनुसार प्रारंभिक परीक्षा के दूसरे प्रश्नपत्र में गद्यांश पर आधारित पूछे गये पांचों प्रश्नों को हटा लिया गया है।,hi,unknown,sample_7914
020289.wav,कभी-कभी ड्रग/ऐल्कोहल आदि का अपने परिवार या मित्र आदि के लिए भी मानसिक और आर्थिक कष्ट का कारण बन सकती है|,hi,unknown,sample_20443
000592.wav,यह बात मंजोरू और गुंजन पक्षी जैसे छोटे प्राणियों के मामले में विशेष रूप से सच है|,hi,unknown,sample_596
018135.wav,कुछ स्तरों पर अपरद खाद्य श्रृंखला को चारण खाद्य श्रृंखला से जोड़ा जा सकता है|,hi,unknown,sample_18270
019858.wav,प्रत्येक शीतकाल में राजस्थान स्थित प्रसिद्ध केवलादेव राष्ट्रीय उद्यान साइबेरिया और अन्य अत्यधिक ठंडे उत्तरी क्षेत्रों से आने वाले प्रवासी पक्षियों को अतिथि के रूप में स्वागत करता है|,hi,unknown,sample_20006
005138.wav,माउंट मौंकानुई में भारत और न्जूजीलैंड के बीच दूसरा वनडे मैच खेला जा रहा है।,hi,unknown,sample_5174
010585.wav,चेन्नई टेस्ट करुण नायर ने करियर के तीसरे मैच में लगाई डबल सेन्चुरी,hi,unknown,sample_10663
010414.wav,खुले में रखे खाने खासतौर पर स्ट्रीट फूड और गंदे पानी के सेवन से जॉन्डिस का खतरा रहता है,hi,unknown,sample_10492
001341.wav,यह मेरे लिए और अधिक कठिन था क्योंकि मैं एक बहिर्मुखी वातावरण से आई थी और अत्यधिक महत्वाकांक्षी थी,hi,unknown,sample_1351
013849.wav,शिवाजी महाराज ने राज्याभिषेक के अवसर पर अष्टप्रधान मंडल का गठन किया । ,hi,unknown,sample_13955
010716.wav,"वे कहती हैं, गांवों और छोटे कस्बों में लोग आज भी हमें ब्याहशादी में पैसे के लिए नाचनेगाने वाला समझते हैं।",hi,unknown,sample_10795
015146.wav,"सीएनजी का अधिक लाभ यह है कि इसे घरों और कारखानों में सीधा जलाया जा सकता है, जहाँ इसकी आपूर्ति पाइपों के माध्यम से की जा सकती है|",hi,unknown,sample_15265
018133.wav,इतने सारे मर्दों से घिरने के बावजूद कैटरीना ने किसी भी प्रकार की असहजता महसूस नहीं की।,hi,unknown,sample_18268
018686.wav,"जंजीरा का सिद्दी मराठी प्रदेश में उत्पात मचाता था । मराठों के प्रदेशों पर धावा बोलकर वह आगजनी, लूटपाट और अत्याचार करता था । ",hi,unknown,sample_18825
021240.wav,सिद्दिकी ने कहा कि राज्य का पूंजीगत निवेश करीब करोड़ रुपये बढ़ा जिससे राजकोषीय घाटा भी बढ़ा,hi,unknown,sample_21396
011652.wav,मुख्य भूमि के अलावा ब्राज़ील में कुछ द्वीप भी हैं। इनका वर्गीकरण तटीय एवं सागरीय द्वीपों में किया जाता है। ,hi,unknown,sample_11739
005698.wav,"अब वही महबूबा चुन्नु, मुन्नु, मीना, मंटू की बेडौल अम्मा बनकर साथ रहने लगी है तो आंखों को सुहा नहीं रही।",hi,unknown,sample_5739
019329.wav,"बीज के परिक्षेपण के बाद, वह कितने समय तक जीवित रह सकता है? यह अवधि पुनः व्यापक रूप से भिन्न होती है।",hi,unknown,sample_19472
004980.wav,"अनुसंधानिक खेत में मूल्यांकन के बाद पौधों का परीक्षण देश भर में किसानों के खेत में कई स्थानों पर, कम से कम तीन ॠतुओं तक किया जाता है|",hi,unknown,sample_5015
004889.wav,पानी को बहुत अधिक उबालने से उसमें फ्लोराइड की मात्रा बढ़ जाती है,hi,unknown,sample_4923
001474.wav,बीमा कंपनियां अब ओपीडी में हुए खर्चों के लिए भी कवर उपलब्ध करा रही हैं,hi,unknown,sample_1484
018824.wav,"हाल ही में, हमारे देश में जैव उर्वरकों की एक बड़ी संख्या बड़े पैमाने पर बाज़ार में उपलब्ध है|",hi,unknown,sample_18965
002848.wav,लगातार तीस वर्षों के अथक परिश्रम के फलस्वरूप मराठों का स्वराज्य साकार हो गया था परंतु स्वराज्य के स्वतंत्र और प्रभुत्व संपन्न अस्तित्व को सिद्ध करने के लिए इस स्वराज्य को अधिकृतता और सभी की मान्यता प्राप्त होना आवश्यक है; ,hi,unknown,sample_2867
008371.wav,परंतु ज्ञात सभी तत्त्वों का वर्गीकरण डोबेरायनर के त्रिक में नही हो सका|,hi,unknown,sample_8432
012975.wav,"हाँ, काफ़ी है,बस थोड़ा केचअप ले आइए।",hi,unknown,sample_13077
012931.wav,मैं व्लात से नफरत नहीं करती लेकिन उसने जो किया उसके बाद व्लाड का मेरी जिंदगी से निकलना बेहतर था,hi,unknown,sample_13032
020679.wav,प्रशिक्षण में बताया गया कि निर्वाचन कर्तव्य मतपत्रों की गणना सहायक रिटर्निंग ऑफिसर द्वारा की जाएगी।,hi,unknown,sample_20834
017014.wav,आगे भी वह इस प्रकार की बिंदियां खरीदती रहीं और अपनी स्कैच बुक के पन्नों पर चिपकाती गईं।,hi,unknown,sample_17141
004636.wav,"परिस्थितियाँ जिस तरह से बदल रही हैं और धरती पर संसाधनों के दोहन के चलते जिस तरह से जबरदस्त दबाव पड़ रहा है तथा समूची परिस्थिति का तंत जिस तरह चरमरा गया है, उसके चलते कुछ भी संभव हो सकता है|",hi,unknown,sample_4669
003541.wav,"क्या वे मूत के सामने से तेज़ी से निकल जाते अथवा देखने के लिए रुकते, सोचते और उसके जटिल प्रतीक चित्रण को समझने का प्रयास करते|",hi,unknown,sample_3565
005877.wav,"इतिहास के साधन प्राप्त करना, उनका अंकन/ लेखन कर उनकी सूची बनाना, पांडुलिपियों, प्राचीन ग्रंथों, पुरातन वस्तुओं जैसे भौतिक साधनों की साफसफाई करना और उन्हें प्रदर्शित करना जैसी बातें अमी बहुत सावधानी और ध्यानपूर्वक करनी पड़ती हैं|",hi,unknown,sample_5918
019409.wav,"साथ ही; शिवाजी महाराज ने अधिकारियों को आदेश दे रखा था कि ऐसे समय किसानों को बैलों की जोड़ी, हल और बोआई के लिए अच्छे बीज दिए जाएँ । ",hi,unknown,sample_19554
002384.wav,"गीत जो ऋतुओं, त्योहारों और रिश्तों की रागात्मक और आत्मीय ऊष्मा ऊर्जा से आप्लावित हैं, सभी नवोन्मेषी हैं ।",hi,unknown,sample_2400
020971.wav,क्या उस पट्टी पर पर्त जमती है ? किस रंग की? उपर्युक्त अन्य रासायनिक पदार्थका उपयोग करके यही कृती पुनः कीजिए|,hi,unknown,sample_21127
005978.wav,उन्होंने कहा कि वह रावी ब्यास डिस्प्यूट ट्रिब्यूनल का हिस्सा रहे हैं।,hi,unknown,sample_6020
001161.wav,मैंने उसको अपने से दूर किया और उसके मम्मों के पहली बार दर्शन किये।,hi,unknown,sample_1169
005956.wav,धुएँ में नाइट्रोज़न के ऑक्साइड उपस्थित हो सकते हैं जो अन्य वायु प्रदूषकों तथा कोहरे के संयोग से धूम कोहरा बनाते हैं|,hi,unknown,sample_5998
008968.wav,आप पढ़ चुके हैं कि सभी सजीवों को भोजन की आवश्यकता होती है| पौधे अपना भोजन स्वयं बना सकते हैं|,hi,unknown,sample_9037
018277.wav,"मसलन, उत्तर भारत में राज्य ने कई नयी नहरें व नाले खुदवाए और कई पुरानी नहरों की मरम्मत करवाई, जैसे कि शाहजहाँ के शासनकाल के दौरान पंजाब में शाह नहर|",hi,unknown,sample_18413
017526.wav,वह सूक्ष्मदर्शी का उपयोग करते हैं जिसकी सहायता से वस्तु के आवधत प्रतिबिम्ब का अध्ययन किया जा सकता है|,hi,unknown,sample_17656
019784.wav,"उनमे असीम साहस और युद्ध कौशल था, जिसके बल पर उन्होंने निष्कंटक राज्य किया।",hi,unknown,sample_19931
002769.wav,दूसरी ओर कई किसान इस बात से भी आहत हैं कि कृषि विभाग द्वारा चलाई जा रही मैसेज सर्विस सिर्फ खाना पूर्ति करती है,hi,unknown,sample_2788
002635.wav,तब से मराठाशाही में सातारा राज्य के अलावा कोल्हापुर का स्वतंत्र राज्य अस्तित्व में आया।,hi,unknown,sample_2654
001574.wav,जर्मनी ने कई हमले किए लेकिन सर्बिया के रक्षा पंक्ति हमेशा मुस्तैद रही,hi,unknown,sample_1584
010690.wav,यह रेडियो नाटक फ्रांस के कंपोजर क्लॉड डेब्युसी के जीवन से प्रेरित था।,hi,unknown,sample_10769
020375.wav,कभी-कभी किसानों और दस्ताकारों के बीच फ़र्क करना मुश्किल होता था क्योंकि कई ऐसे समूह थे जो दोनों किस्म के काम करते थे|,hi,unknown,sample_20529
003952.wav,"फ्लाइट वाली गेंद, फुल और मिडिल स्टंप लाइन में, पोलार्ड ने बॉलर के पास वापस खेल दिया।",hi,unknown,sample_3976
013023.wav,ट्राडेस्केंशिया पत्ती की कोशिकाओं में आपने अनेक छोटी रंगीन संरचनाएँ देखी होंगी|,hi,unknown,sample_13125
017340.wav,"' श्रीकृष्ण ने धृतराष्ट्र के निरकुंश पुत्र दुर्योधन को भी समझाते हुए कहा, 'हे तात! शान्ति से ही तुम्हारा और जगत का ",hi,unknown,sample_17469
015338.wav,"श्रेया पेप्सोडेंट, अमूल, वोडाफोन, एक्सिस बैंक सहित दर्जनों टीवी ऐड्स में नजर आ चुकी हैं",hi,unknown,sample_15457
020006.wav,यदि मेरे सिर का क्षेत्रफल पंद्रह इंटू पंद्रह सेंटीमीटर हो तो मेरे सिर पर वायु कितना बल लगा रही है| इस गुरुत्व बल के नीचे हम दब कर पिचक क्यों नहीं जाते|,hi,unknown,sample_20156
001330.wav,"वह महिला सफार्इ कर्मचारियों को भी नियुक्त करता है जो बिना बताए घर में दाखिल हो जाती हैंः और दासियों के पास जो भी जानकारी होती है, वे उन्हें दे देती हैं|",hi,unknown,sample_1340
021639.wav,इसलिए उसने शाहू महाराज को मुक्त किया।मुक्त होते ही शाहू महाराज महाराष्ट्र की ओर चल पड़े ।,hi,unknown,sample_21799
003917.wav,इस दौरान पीएम मोदी ने अर्ज़ुमाना के अनुभव साझा किए थे।,hi,unknown,sample_3941
003773.wav,"चावल के ये तीनों नयी किस्में भूपेश, राजदीप और ध्रुबा जल्द ही बाजारों में उपलब्ध करा दी जाएगी",hi,unknown,sample_3797
005485.wav,हाई प्रोफाइल ढैंचा बीज घोटाले को लेकर उत्तराखंड के मुख्यमंत्री त्रिवेंद्र सिंह रावत पर गंभीर आरोप लगाए गए हैं,hi,unknown,sample_5525
006082.wav,बुआई से पहले बीज बोने के औज़ारों के बारे में जानना आवश्यक है |,hi,unknown,sample_6124
013940.wav,इंडो सारसानिक वास्तुकला के अभूतपूर्व समागम का बेजोड़ नमूना है- चम्पानेर पावागढ़ पुरातात्विक उद्यान।,hi,unknown,sample_14047
001051.wav,"समय के साथ अपना अर्थ खो चुकी या वर्तमान प्रगतिशील समाज को पीछे ले जाने वाली समाज की कोई भी रीति-नीति रूढ़ि है, समय के साथ अनुपयोगी हो गए मूल्यों को छोड़ती और उपयोगी मूल्यों को जोड़ती निरंतर बहती धारा परंपरा है, जो रूढ़ि की तरह स्थिर नहीं हो सकती|",hi,unknown,sample_1058
010079.wav,निहत्थों पर लाठीचार्ज यहाँ तक कि गोलीकाण्ड तक स्वतंत्र भारत में किया जाना व्यवस्था का स्वीकृत भाग बन चुका है।,hi,unknown,sample_10154
000624.wav,इस प्रकार रक्षाबंधन का त्यौहार प्रत्येक वर्ष मनाया जाता है ।भाई बहन का यह त्यौहार पूरे देश में हर्षोल्लास से मनाया जाता है,hi,unknown,sample_628
008010.wav,बिल में सौ नुक्स बताते हुए कांग्रेसी नेता इसे प्रवर समिति स्टैंडिंग कमिटी के ठंडे बस्ते में डाल देने की हिमायत करते हुये नज़र आए।,hi,unknown,sample_8069
014674.wav,इस स्थिति में शिवाजी महाराज ने एक साहसिक योजना बनाई ।,hi,unknown,sample_14788
009532.wav,प्रकाश ठाकुर ने बताया कि यह निर्देश तत्काल लागू होंगे।,hi,unknown,sample_9604
021777.wav,"ध्वनि की प्रबलता ध्वनि उत्पन्न करने वाले कंपनों के आयाम के वर्ग के समानुपातिक है| उदाहरण के लिए, यदि आयाम दुगुना हो जाए तो प्रबलता चार के गुणक में बढ़ जाती है|",hi,unknown,sample_21939
009293.wav,प्रथम सहस्त्राब्दी ईसवी में अरब व्यापारी समुद्र के रास्ते पश्चिमी भारत के बंदरगाहों तक आए|,hi,unknown,sample_9365
012280.wav,उद्योग मंत्री श्री जयंत मलैया ने शुभारंभ समारोह में निवेशकों का स्वागत करते हुए कहा कि बुंदेलखंड इलाका खनिज संसाधनों से अत्यंत समृध्द है,hi,unknown,sample_12374
003081.wav,यही नेटवर्क क्षेत्र और दुनिया में अनेक युद्धों का असली कारण है और जोंक की भांति राष्ट्रों का खून चूसता है,hi,unknown,sample_3101
001502.wav,"ठोस का द्रव में रूपांतरण होते समय स्थिर तापमान पर ऊष्मा का अवशोषण होता है, उसे पिघलने की गुप्त ऊष्मा कहते है|",hi,unknown,sample_1512
004996.wav,"छिड़काव लॉन, कॉफी की खेती एवं कई अन्य फसलों के लिए अत्यंत उपयोगी है |",hi,unknown,sample_5032
009782.wav,"पुनर्योगज डीएनए प्रौद्योगिकी चरण विशिष्ट अनुक्रम में सम्मिलित हैं जैसे डीएनए का विलगन, डीएनए का खंडन, डीएनए खंड का संवाहक से बंधन, पुनर्योगज डीएनए का परपोषी में स्थानांतरण, परपोषी कोशिकाओं का माध्यम में व्यापक स्तर पर संवर्धन व वंछित उत्पाद का निष्कर्षण|",hi,unknown,sample_9857
013688.wav,"उत्तर प्रदेश, महाराष्ट्र, राजस्थान, असम, पश्चिम बंगाल, आंध्र प्रदेश, तेलंगाना, कर्नाटक और केरल राज्यों में कठपुतली का खेल दिखाने वाले कलाकार हैं|",hi,unknown,sample_13793
013617.wav,उन्होंने अधीनस्थों के साथ डिजिपि के कार्यक्रम को लेकर लेकर मंत्रणा की।,hi,unknown,sample_13722
012437.wav,उपध्रुवीय प्रदेश में ध्रुवीय वाताग्र का विकास होता है इसी वाताग्र के सहारे विभिन्न प्रकार के वताग्रों की उत्पत्ति होती है।,hi,unknown,sample_12533
013208.wav,अहसन अली ख़ाँ पाकिस्तान का इस घटना पर एक शेर है।,hi,unknown,sample_13311
019312.wav,"इनमें से सुदीप रॉय बर्मन, आशीष कुमार साहा, दिबा चंद्र रांगखॉल, बिस्व बंधु सेन और प्राणजीत सिंह रॉय शमिल थे।",hi,unknown,sample_19455
014653.wav,ये समाचारपत्र अठारह सौ इक्यासी में गोपाल गणेश आगरकर और बाल गंगाधर तिलक ने प्रारंभ किया |,hi,unknown,sample_14767
007771.wav,"लंदन के होटल में नजर आए नवाज शरीफ, फोटो वायरल होने पर विपक्षियों ने बीमारी पर सवाल उठाया ",hi,unknown,sample_7829
002533.wav,इसकी शुरुआत इलेक्ट्रॉनिक्स और इन्फॉर्मेशन टेक्नालॉजी मंत्री रविशंकर प्रसाद आईआईटी पटना में दो फरवरी को करेंगे।,hi,unknown,sample_2551
014966.wav,इस मुलाक़ात में दोनों देशों के राष्ट्राध्यक्षों ने ईरान और पाकिस्तान के बीच संबंधों के सभी क्षेत्रों के बारे में चर्चा की,hi,unknown,sample_15082
014096.wav,राज्य सरकार ने मुख्यमंत्री आपदा राहत कोष से आर्थिंक सहायता उपलब्ध कराने के लिए तीनों जिला कलेक्टरों को निर्देश दिए है,hi,unknown,sample_14204
001101.wav,"इसी सिलसिले में एलईडी स्क्रीन में बसों के बारे में सूचना, जैसे साधारण, शताब्दी, जनरथ, वॉल्वो, स्कैनिया किस प्लेटफार्म से कितने बजे छूटेगी",hi,unknown,sample_1109
010324.wav,एक नस्ल से उत्तम किस्म का नर तथा उत्तम किस्म की मादा को पहले अभिनिर्धारित किया जाता है तथा जोड़ों में उनका संगम कराया जाता है|,hi,unknown,sample_10401
018614.wav,पानी की इस बर्बादी को रोकने में प्लंबर अहम रोल निभा सकते हैं,hi,unknown,sample_18753
015691.wav,"सुशील शीलू क्रमशः नारनौल, महाशय केदारमल, देशराम देशप्रेमी, अहमना मनोहर, दलबीर सिंह क्रमशः अपनी कविताओं से श्रोताओं को जमकर हंसाएंगे।",hi,unknown,sample_15811
017108.wav,जानें क्या है ब्ल्यू व्हेल गेम ? ब्ल्यू व्हेल गेम एक इंटरनेट गेम है जो कई देशों में खेला जा रहा है।,hi,unknown,sample_17236
015986.wav,"सांख्य, योग और वेदान्त दर्शन आत्मा को स्थायी, अनादि, अनन्त, अविकारी, नित्य, निष्क्रिय कूटस्थ और नित्य मानते है।",hi,unknown,sample_16107
015548.wav,इसके पश्चात जु़ल्फिकार खान ने जिंजी किला जीता ।,hi,unknown,sample_15667
004723.wav,"वहीं, अगर जीएसटी के संदर्भ में देखें तो इन्फ्लो बढ़ा है",hi,unknown,sample_4756
006113.wav,बारगीर को सरकार की ओर से घोड़ा और शस्त्र दिए जाते । अश्वसेना में बारगीरों की संख्या अधिक थी ।,hi,unknown,sample_6155
004239.wav,अगर समष्टि बहुत बड़ी है और गणना असंभव है अथवा बहुत समय लेने वाली है तो कुल संख्या को अपनाने का आधार भी सरल नहीं है|,hi,unknown,sample_4266
007979.wav,अधातु जिसका उपयोग जल शुद्धिकरण प्रक्रम में किया जाता है| अधातु जिसका बैंगनी रंग का विलयन एंटीबायोटिक के रूप में घावों पर लगाया जाता है| पटाखों में प्रयुक्त होने वाले अधातु|,hi,unknown,sample_8038
006436.wav,हमारे संवाददाता ने उस नेता की सोच को लेकर बड़े ताज्जुब के साथ ये कहानी सुनाई थी।,hi,unknown,sample_6480
016761.wav,",,, निर्धारित परीक्षा केंद्र से सम्बंधित अधिसूचना,,, ",hi,unknown,sample_16887
005267.wav,अमेरिकी वाणिज्य विभाग भारांक औसत के आकलन के तरीके संशोधित कर रहा है,hi,unknown,sample_5305
007033.wav,"प्राइमरी इश्यू पर उमेश शर्मा ने कहा कि केवल प्राइमरी इश्यू तय नहीं होंगे, बल्कि सभी इश्यू तय होंगे।",hi,unknown,sample_7085
015168.wav,स्वातंत्र्योत्तर भारत में नारीविमर्श का स्वर प्रबलता से सुनाई देता है।,hi,unknown,sample_15287
015460.wav,वहीं बुजुर्गों की बर्फीली ठंड की वजह से जनपद में लगभग आधा दर्जन से ज्यादा लोगों की मौत हो चुकी है,hi,unknown,sample_15579
013817.wav,"वेब न्यूज पोर्टल्स, सोशल मीडिया, वेब चैनल्स, यू ट्यूब पर अंग्रेजी और भारतीय भाषाओं में पाठकों और दर्शकों के लिए पठनीय सामग्री उपलब्ध कराई जाती है|",hi,unknown,sample_13922
001473.wav,इन अधिकारियों के लिए मुख्यमंत्री के पास व़क्त ही व़क्त है,hi,unknown,sample_1483
013543.wav,स्वराज्य स्थापना के कार्य में उन्होंने शिवाजी महाराज को निरंतर मार्गदर्शन किया ।,hi,unknown,sample_13648
019267.wav,यद्यपि कर्त्तव्य का ज्ञान बीज रूप से उसमें विद्यमान रहता है किन्तु जगत् की दासता कर्त्तव्य के ज्ञान का आदर नहीं करने देती।,hi,unknown,sample_19410
016121.wav,बॉलीवुड के जाने माने फिल्मकार तिग्मांशू धूलिया का कहना है कि उनकी फिल्म पान सिंह तोमर को पहली बायोपिक के रूप में हमेशा याद रखा जायेगा,hi,unknown,sample_16243
017122.wav,विश्व के आर्थिक विकास में योगदान देनेवाला और भविष्य में एक प्रमुख बाज़ार के रूप में ब्राज़ील की ओर देखा जाता है|,hi,unknown,sample_17250
000850.wav,तिल्लै चिट्रंबलम् में दिव्य नृत्य करनेवाले नटराज प्रभु के दर्शन से मोक्षपद प्राप्त होगा।,hi,unknown,sample_854
013151.wav,इन संरचना सूत्रों से ऐसा दिखाई देता है कि अणु के अंतर्भाग कार्बन परमाणु में संतृप्त एक या एकदूसरे से जुड़े अनेक कार्बन परमाणु हैं और प्रत्येक कार्बन परमाणु से जुड़ा हाइड्रोजन परमाणु यह अणु के परिधी के भाग में है|,hi,unknown,sample_13253
017489.wav,परिणामतः हमें बड़े स्तर पर अच्छी उपज प्राप्त होती है| इस वर्ष हमे चने की नौ से ग्यारह क्विंटल/एकड़ उपज प्राप्त हुई है| इसी प्रकार बीस से पच्चीस क्विंटल /एकड़ गेहूँ की उपज प्राप्त हुई है|,hi,unknown,sample_17619
011901.wav,समाचारपत्रों को प्रतिदिन के ताजा समाचार पाठकों तक पहुँचाने होते हैं| यह कार्य करते समय ‘समाचार के पीछे के समाचार’ बताने पड़ते हैं|,hi,unknown,sample_11992
014150.wav,"रिचर्ड लेक्सटन द्वारा निर्देशित 'मिसेज विल्सन' में इयान ग्लेन, कीली हेव्स, कैलम लिंच, रूथ विल्सन और पैट्रिक केनेडी जैसे कलाकार भी हैं।",hi,unknown,sample_14259
012297.wav,इस प्रकार कहकर ऋषि नारद जी के चले जाने पर विन्ध्याचल को बहुत पछतावा हुआ।,hi,unknown,sample_12393
002211.wav,आरबीआई की प्रॉम्प्ट करेक्टिव ऐक्शन लिस्ट में डाले गए पब्लिक सेक्टर बैंक धड़ाधड़ अपने एटीएम बंद कर रहे हैं,hi,unknown,sample_2227
018443.wav,अमेज़न की घाटी किन दो उच्च भूमियों के दरम्यान स्थित है? {५००}{पाँच सौ} से {१०००}{हजार} मीटर ऊँचाई वाले प्रदेश का निरीक्षण कीजिए|,hi,unknown,sample_18580
003203.wav,तापमानों का यह परिवर्तन जब तक दोनों वस्तुओं का तापमान समान नही होता तब तक होता रहता है|,hi,unknown,sample_3225
005608.wav,शाहजहाँ का बडा बेटा दारा शुकोह धार्मिक सहिष्णुता के बारे में प्रसिद्ध था । उसने पचास से भी अधिक संस्कृत उपनिषदों का फारसी भाषा में अनुवाद किया ।,hi,unknown,sample_5648
015309.wav,भूकंप से आभ्यंतर भाग की अपेक्षा पृथ्वी के तल पर कंपन अधिक तीव्र होता है।,hi,unknown,sample_15428
020769.wav,वहीं स्पेन के विदेश मंत्री अल्फोंसो दास्तिस ने कातालान नेता कार्ल्स प्यूगडेमोंट पर फरेब का आरोप लगाया।,hi,unknown,sample_20924
016359.wav,आजकल निरापद माचिस के सिरे पर केवल ऐन्टिमनी ट्राइसल्फाइड और पोटैशियम क्लोरेट लगा रहता है|,hi,unknown,sample_16482
001285.wav,चिन्हित पथों पर पुलिस पदाधिकारी के नेतृत्व में पर्याप्त संख्या में लाठी बल की नियुक्ति की गई है।,hi,unknown,sample_1294
008607.wav,"‘देश की दशा, देशभाषा में लिखे गए ग्रंथ और विलायत की राजनीति’ इन विषयों के आनुषंगिक रूप से केसरी ने लिखना प्रारंभ किया|",hi,unknown,sample_8671
003594.wav,पहेली एवं बूझो ने वनोन्मूलन के परिणाम याद करने का प्रयास किया| उन्हें स्मरण है कि वनोन्मूलन से पृथ्वी पर ताप एवं प्रदूषण के स्तर में वृद्धि होती है|,hi,unknown,sample_3618
016046.wav,"परपोषी जीव की बाह्य पृष्ठ पर अशन करने वाले परजीवी, बाह्य परजीवी कहलाते हैं|",hi,unknown,sample_16167
012787.wav,"केरल, कर्नाटक, आंध्र प्रदेश तथा लक्षद्वीप में पंचायती राज संस्थानो के कार्यकर्ताओं के लिए मूलभूत कम्प्यूटर पाठ्यक्रम बीसीसी में प्रशिक्षण दिया जाएगा।",hi,unknown,sample_12886
014761.wav,"अगर हां, तो ठीक, वरना उसे खोखले आदर्शों और भोथरी नैतिकता जैसे कर्मकांडी ढोंग से बाज़ आना चाहिए।",hi,unknown,sample_14876
013638.wav,"जैसे ही इसको छोड़ा जाता है, यह नीचे की ओर गिरना प्रारम्भ हो जाता है| इससे स्पष्ट है कि सिक्के की गति की अवस्था में परिवर्तन होता है|",hi,unknown,sample_13743
003272.wav,जैव प्रौद्योगिकीय प्रक्रमों के मूल भूत सिद्धांतों तथा इनमें कुछ उपयोगों को इस ईकाई में उजागर किया गया तथा उनपर विचार-विमर्श किया गया है|,hi,unknown,sample_3294
004718.wav,लेखक असम के युवा नेता हैं एवं बीजेपी की नैशनल एग्ज़ेक्युटिव कमिटी और पार्टी की प्राथमिक सदस्यता से इस्तीफा दे चुके हैं,hi,unknown,sample_4751
010287.wav,"इस परिपाटी के संरक्षक होने के नाते वे धार्मिक, कानूनी और अध्यापन संबंधी ज़िम्मेदारी निभाते थे|",hi,unknown,sample_10364
001005.wav,"मारवाड़ के जोगियों द्वारा गोपीचंद भृर्तहरि, निहालदे आदि के ख्याल गाते समय इसका प्रयोग किया जाता है।",hi,unknown,sample_1012
017494.wav,"जो मनुष्य दुराचार, पापाचार गुण से ग्रस्त होता है वह कुसंगति के वश में होता है",hi,unknown,sample_17624
012531.wav,रेकिट बेन्किसर पीएलसी के चीफ एग्जीक्यूटिव नीतीश कपूर ने भी एनडीटीवी क्लीनेथॉन मुहिम में हिस्सा लिया।,hi,unknown,sample_12629
017938.wav,इसलिए योग्यता को अधिकतम करने के लिए कौन वांछनीय है|,hi,unknown,sample_18070
010533.wav,जो अत्यंत ही रोचक तथा शिक्षाप्रद अनुभव होगा|,hi,unknown,sample_10611
008458.wav,"संस्कृत की स्फ ध्वनि में विभाजन, कंपन, आघात, फैलाव जैसे भाव जुड़ते हैं।",hi,unknown,sample_8521
011074.wav,"मूर्ख के पास तो बुद्धि होती ही नहीं, बुद्धि होती तो वे मूर्ख नहीं कहलाते ।",hi,unknown,sample_11157
006035.wav,क्या संपरीक्षित्र का बल्ब दीप्त होता है| क्या नींबू का रस या सिरका विद्युत का चालन करता है| नींबू के रस या सिरके को आप सुचालक या हीन चालक में से किस वर्ग में रखेंगे|,hi,unknown,sample_6077
